LineType,block,Linex,rep,p_focal,p_comp,ln_ci,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169
RIAIL,2,130,1,0.106135244,0.893864756,-2.130840316,,,0,,,1,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,1,,,,,1,,1,0,1,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,1,1,1,1,1,0,1,1,,,,0,1,1,1,1,1,1,0,,,,1,0,0,0,0,,0,0,0,1,,0,1,0,,0,0,0,0,0,0,0,,,0,,,,1,,1,,1,1,0,1,,1,,0,,1,0,0,0,1,1,0,,0,,0,1,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,,0,0,0,0,1,,,0,1,
RIAIL,2,130,2,0.316600398,0.683399602,-0.769439355,,,0,,,1,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,1,,,,,1,,1,0,1,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,1,1,1,1,1,0,1,1,,,,0,1,1,1,1,1,1,0,,,,1,0,0,0,0,,0,0,0,1,,0,1,0,,0,0,0,0,0,0,0,,,0,,,,1,,1,,1,1,0,1,,1,,0,,1,0,0,0,1,1,0,,0,,0,1,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,,0,0,0,0,1,,,0,1,
RIAIL,2,130,3,0.326797386,0.673202614,-0.722705983,,,0,,,1,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,1,,,,,1,,1,0,1,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,1,1,1,1,1,0,1,1,,,,0,1,1,1,1,1,1,0,,,,1,0,0,0,0,,0,0,0,1,,0,1,0,,0,0,0,0,0,0,0,,,0,,,,1,,1,,1,1,0,1,,1,,0,,1,0,0,0,1,1,0,,0,,0,1,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,,0,0,0,0,1,,,0,1,
RIAIL,2,130,4,0.468002586,0.531997414,-0.128164808,,,0,,,1,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,1,,,,,1,,1,0,1,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,1,1,1,1,1,0,1,1,,,,0,1,1,1,1,1,1,0,,,,1,0,0,0,0,,0,0,0,1,,0,1,0,,0,0,0,0,0,0,0,,,0,,,,1,,1,,1,1,0,1,,1,,0,,1,0,0,0,1,1,0,,0,,0,1,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,,0,0,0,0,1,,,0,1,
RIAIL,2,130,5,0.426315789,0.573684211,-0.296898728,,,0,,,1,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,1,,,,,1,,1,0,1,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,1,1,1,1,1,0,1,1,,,,0,1,1,1,1,1,1,0,,,,1,0,0,0,0,,0,0,0,1,,0,1,0,,0,0,0,0,0,0,0,,,0,,,,1,,1,,1,1,0,1,,1,,0,,1,0,0,0,1,1,0,,0,,0,1,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,,0,0,0,0,1,,,0,1,
RIAIL,2,131,1,0.661921708,0.338078292,0.671869782,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,,0,0,1,,0,1,0,1,0,0,,,0,,,0,,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,1,1,0,1,1,1,0,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,,1,1,0,1,0,,1,0,1,1,0,0,1,1,1,0,,0,,0,1,0,,,1,1,0,1,1,1,1,,,1,1,0,0,0,,0,0,0,1,1,0,1,0,
RIAIL,2,131,2,0.728436019,0.271563981,0.986702027,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,,0,0,1,,0,1,0,1,0,0,,,0,,,0,,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,1,1,0,1,1,1,0,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,,1,1,0,1,0,,1,0,1,1,0,0,1,1,1,0,,0,,0,1,0,,,1,1,0,1,1,1,1,,,1,1,0,0,0,,0,0,0,1,1,0,1,0,
RIAIL,2,131,3,0.60589942,0.39410058,0.430107842,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,,0,0,1,,0,1,0,1,0,0,,,0,,,0,,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,1,1,0,1,1,1,0,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,,1,1,0,1,0,,1,0,1,1,0,0,1,1,1,0,,0,,0,1,0,,,1,1,0,1,1,1,1,,,1,1,0,0,0,,0,0,0,1,1,0,1,0,
RIAIL,2,131,4,0.471279373,0.528720627,-0.115009109,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,,0,0,1,,0,1,0,1,0,0,,,0,,,0,,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,1,1,0,1,1,1,0,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,,1,1,0,1,0,,1,0,1,1,0,0,1,1,1,0,,0,,0,1,0,,,1,1,0,1,1,1,1,,,1,1,0,0,0,,0,0,0,1,1,0,1,0,
RIAIL,2,131,5,0.537940379,0.462059621,0.152053803,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,,0,0,1,,0,1,0,1,0,0,,,0,,,0,,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,1,1,0,1,1,1,0,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,,1,1,0,1,0,,1,0,1,1,0,0,1,1,1,0,,0,,0,1,0,,,1,1,0,1,1,1,1,,,1,1,0,0,0,,0,0,0,1,1,0,1,0,
RIAIL,2,132,1,0.395121951,0.604878049,-0.425832411,0,0,0,,,0,,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,,,1,0,1,1,1,1,0,,1,1,0,1,0,1,0,,0,,1,,0,,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,1,1,0,1,1,1,1,1,0,1,,,0,0,1,,1,1,,0,0,1,1,,,0,1,1,1,1,0,1,,1,,1,0,1,1,,1,1,1,1,1,1,1,,1,0,1,,,0,0,0,1,0,0,1,0,,1,1,0,0,,0,0,0,1,0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,1,,,1,1,,,1,0,1,0
RIAIL,2,132,2,0.340676633,0.659323367,-0.660280372,0,0,0,,,0,,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,,,1,0,1,1,1,1,0,,1,1,0,1,0,1,0,,0,,1,,0,,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,1,1,0,1,1,1,1,1,0,1,,,0,0,1,,1,1,,0,0,1,1,,,0,1,1,1,1,0,1,,1,,1,0,1,1,,1,1,1,1,1,1,1,,1,0,1,,,0,0,0,1,0,0,1,0,,1,1,0,0,,0,0,0,1,0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,1,,,1,1,,,1,0,1,0
RIAIL,2,132,3,0.350574713,0.649425287,-0.616513955,0,0,0,,,0,,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,,,1,0,1,1,1,1,0,,1,1,0,1,0,1,0,,0,,1,,0,,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,1,1,0,1,1,1,1,1,0,1,,,0,0,1,,1,1,,0,0,1,1,,,0,1,1,1,1,0,1,,1,,1,0,1,1,,1,1,1,1,1,1,1,,1,0,1,,,0,0,0,1,0,0,1,0,,1,1,0,0,,0,0,0,1,0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,1,,,1,1,,,1,0,1,0
RIAIL,2,132,4,0.577604167,0.422395833,0.312945933,0,0,0,,,0,,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,,,1,0,1,1,1,1,0,,1,1,0,1,0,1,0,,0,,1,,0,,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,1,1,0,1,1,1,1,1,0,1,,,0,0,1,,1,1,,0,0,1,1,,,0,1,1,1,1,0,1,,1,,1,0,1,1,,1,1,1,1,1,1,1,,1,0,1,,,0,0,0,1,0,0,1,0,,1,1,0,0,,0,0,0,1,0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,1,,,1,1,,,1,0,1,0
RIAIL,2,132,5,0.35978836,0.64021164,-0.57628284,0,0,0,,,0,,,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,,,1,0,1,1,1,1,0,,1,1,0,1,0,1,0,,0,,1,,0,,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,1,1,0,1,1,1,1,1,0,1,,,0,0,1,,1,1,,0,0,1,1,,,0,1,1,1,1,0,1,,1,,1,0,1,1,,1,1,1,1,1,1,1,,1,0,1,,,0,0,0,1,0,0,1,0,,1,1,0,0,,0,0,0,1,0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,1,1,,,1,1,,,1,0,1,0
RIAIL,2,133,2,0.432954545,0.567045455,-0.269806721,1,1,1,,1,1,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,1,1,0,,,0,1,1,0,1,0,0,1,,,,0,0,1,,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,,1,,0,,,1,,1,1,0,0,,1,1,0,0,,0,1,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,,0,1,1,1,1,0,1,1,0,1,,1,0,,,,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,1,0,0,1,1,1,0,1,1,,0,,0,,0,
RIAIL,2,133,4,0.142241379,0.857758621,-1.796797263,1,1,1,,1,1,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,1,1,0,,,0,1,1,0,1,0,0,1,,,,0,0,1,,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,,1,,0,,,1,,1,1,0,0,,1,1,0,0,,0,1,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,,0,1,1,1,1,0,1,1,0,1,,1,0,,,,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,1,0,0,1,1,1,0,1,1,,0,,0,,0,
RIAIL,2,133,5,0.235371466,0.764628534,-1.178225166,1,1,1,,1,1,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,1,1,0,,,0,1,1,0,1,0,0,1,,,,0,0,1,,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,,1,,0,,,1,,1,1,0,0,,1,1,0,0,,0,1,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,,0,1,1,1,1,0,1,1,0,1,,1,0,,,,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,1,0,0,1,1,1,0,1,1,,0,,0,,0,
RIAIL,2,134,1,0.353423054,0.646576946,-0.604026416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,1,,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,,,0,,,,0,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,,,0,0,0,0,1,0,,,1,1,0,1,1,1,1,1,1,,0,,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,,1,1,1,1,1,1,1,1,,1,,1,,0,0,0,0,1,1,0,1,0,1,1,0,,,0,0,0,1,0,1,,0,,,1,1,0,0,0,0,1,1,1,1,1,,,1,1,0,0,0,,0,0,0,,,0,1,0,0
RIAIL,2,134,2,0.337676439,0.662323561,-0.673666045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,1,,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,,,0,,,,0,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,,,0,0,0,0,1,0,,,1,1,0,1,1,1,1,1,1,,0,,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,,1,1,1,1,1,1,1,1,,1,,1,,0,0,0,0,1,1,0,1,0,1,1,0,,,0,0,0,1,0,1,,0,,,1,1,0,0,0,0,1,1,1,1,1,,,1,1,0,0,0,,0,0,0,,,0,1,0,0
RIAIL,2,134,3,0.325114919,0.674885081,-0.730363711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,1,,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,,,0,,,,0,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,,,0,0,0,0,1,0,,,1,1,0,1,1,1,1,1,1,,0,,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,,1,1,1,1,1,1,1,1,,1,,1,,0,0,0,0,1,1,0,1,0,1,1,0,,,0,0,0,1,0,1,,0,,,1,1,0,0,0,0,1,1,1,1,1,,,1,1,0,0,0,,0,0,0,,,0,1,0,0
RIAIL,2,134,4,0.464788732,0.535211268,-0.141078598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,1,,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,,,0,,,,0,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,,,0,0,0,0,1,0,,,1,1,0,1,1,1,1,1,1,,0,,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,,1,1,1,1,1,1,1,1,,1,,1,,0,0,0,0,1,1,0,1,0,1,1,0,,,0,0,0,1,0,1,,0,,,1,1,0,0,0,0,1,1,1,1,1,,,1,1,0,0,0,,0,0,0,,,0,1,0,0
RIAIL,2,134,5,0.521050438,0.478949562,0.084251552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,1,,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,,,0,,,,0,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,,,0,0,0,0,1,0,,,1,1,0,1,1,1,1,1,1,,0,,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,,1,1,1,1,1,1,1,1,,1,,1,,0,0,0,0,1,1,0,1,0,1,1,0,,,0,0,0,1,0,1,,0,,,1,1,0,0,0,0,1,1,1,1,1,,,1,1,0,0,0,,0,0,0,,,0,1,0,0
RIAIL,2,135,1,0.518964479,0.481035521,0.075894325,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,0,1,1,,0,0,0,,0,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,1,1,1,1,1,1,0,,,,1,1,1,1,1,1,0,,0,0,0,1,0,0,,1,1,1,1,1,1,1,1,,,0,1,,,0,0,1,0,0,,0,0,0,0,1,,0,0,0,0,1,,1,,1,,1,0,,1,1,1,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,1,0,,1,0,1,0
RIAIL,2,135,2,0.761926193,0.238073807,1.16326895,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,0,1,1,,0,0,0,,0,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,1,1,1,1,1,1,0,,,,1,1,1,1,1,1,0,,0,0,0,1,0,0,,1,1,1,1,1,1,1,1,,,0,1,,,0,0,1,0,0,,0,0,0,0,1,,0,0,0,0,1,,1,,1,,1,0,,1,1,1,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,1,0,,1,0,1,0
RIAIL,2,135,3,0.289760349,0.710239651,-0.896548253,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,0,1,1,,0,0,0,,0,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,1,1,1,1,1,1,0,,,,1,1,1,1,1,1,0,,0,0,0,1,0,0,,1,1,1,1,1,1,1,1,,,0,1,,,0,0,1,0,0,,0,0,0,0,1,,0,0,0,0,1,,1,,1,,1,0,,1,1,1,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,1,0,,1,0,1,0
RIAIL,2,135,4,0.126736111,0.873263889,-1.930130729,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,0,1,1,,0,0,0,,0,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,1,1,1,1,1,1,0,,,,1,1,1,1,1,1,0,,0,0,0,1,0,0,,1,1,1,1,1,1,1,1,,,0,1,,,0,0,1,0,0,,0,0,0,0,1,,0,0,0,0,1,,1,,1,,1,0,,1,1,1,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,1,0,,1,0,1,0
RIAIL,2,135,5,0.737433155,0.262566845,1.03266975,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,,0,1,1,,0,0,0,,0,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,1,1,1,1,1,1,0,,,,1,1,1,1,1,1,0,,0,0,0,1,0,0,,1,1,1,1,1,1,1,1,,,0,1,,,0,0,1,0,0,,0,0,0,0,1,,0,0,0,0,1,,1,,1,,1,0,,1,1,1,1,0,0,0,0,0,,1,0,0,1,1,1,0,1,,1,0,,1,0,1,0
RIAIL,2,136,1,0.623006283,0.376993717,0.502328083,1,1,1,,,1,,0,0,0,,0,0,0,,0,1,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0,1,1,0,,1,0,,1,0,0,,0,0,1,,1,0,1,1,1,1,0,,0,1,1,1,0,0,,1,0,0,0,0,1,1,1,1,0,1,,0,1,0,0,,1,1,1,1,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,,0,1,0,0,1,,1,1,0,0,1,0,1,,0,1,1,,1,1,1,0,1,1,,,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0,,1,,0,1,1,1,,,0,1,0,
RIAIL,2,136,2,0.447410571,0.552589429,-0.211138605,1,1,1,,,1,,0,0,0,,0,0,0,,0,1,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0,1,1,0,,1,0,,1,0,0,,0,0,1,,1,0,1,1,1,1,0,,0,1,1,1,0,0,,1,0,0,0,0,1,1,1,1,0,1,,0,1,0,0,,1,1,1,1,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,,0,1,0,0,1,,1,1,0,0,1,0,1,,0,1,1,,1,1,1,0,1,1,,,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0,,1,,0,1,1,1,,,0,1,0,
RIAIL,2,136,3,0.507692308,0.492307692,0.030771659,1,1,1,,,1,,0,0,0,,0,0,0,,0,1,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0,1,1,0,,1,0,,1,0,0,,0,0,1,,1,0,1,1,1,1,0,,0,1,1,1,0,0,,1,0,0,0,0,1,1,1,1,0,1,,0,1,0,0,,1,1,1,1,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,,0,1,0,0,1,,1,1,0,0,1,0,1,,0,1,1,,1,1,1,0,1,1,,,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0,,1,,0,1,1,1,,,0,1,0,
RIAIL,2,136,4,0.53221957,0.46778043,0.129057112,1,1,1,,,1,,0,0,0,,0,0,0,,0,1,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0,1,1,0,,1,0,,1,0,0,,0,0,1,,1,0,1,1,1,1,0,,0,1,1,1,0,0,,1,0,0,0,0,1,1,1,1,0,1,,0,1,0,0,,1,1,1,1,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,,0,1,0,0,1,,1,1,0,0,1,0,1,,0,1,1,,1,1,1,0,1,1,,,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0,,1,,0,1,1,1,,,0,1,0,
RIAIL,2,136,5,0.604651163,0.395348837,0.424883194,1,1,1,,,1,,0,0,0,,0,0,0,,0,1,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0,1,1,0,,1,0,,1,0,0,,0,0,1,,1,0,1,1,1,1,0,,0,1,1,1,0,0,,1,0,0,0,0,1,1,1,1,0,1,,0,1,0,0,,1,1,1,1,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,,0,1,0,0,1,,1,1,0,0,1,0,1,,0,1,1,,1,1,1,0,1,1,,,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0,,1,,0,1,1,1,,,0,1,0,
RIAIL,2,137,1,0.235785953,0.764214047,-1.175923501,1,,1,0,0,,0,0,0,0,0,0,0,,,0,1,1,0,1,0,1,1,0,0,0,,1,0,1,0,0,0,,1,0,,1,,1,1,0,,,,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,,,,,0,,1,1,0,0,0,1,1,0,,,1,1,1,1,0,1,,0,0,0,,,1,0,1,1,1,1,1,1,1,1,,,1,,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,,,0,0,,0,1,1,,0,1,,0,0,0,0,0,,,0,0,,0,0,1,0,0,0,1,,1,,1,
RIAIL,2,137,2,0.370423546,0.629576454,-0.530400227,1,,1,0,0,,0,0,0,0,0,0,0,,,0,1,1,0,1,0,1,1,0,0,0,,1,0,1,0,0,0,,1,0,,1,,1,1,0,,,,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,,,,,0,,1,1,0,0,0,1,1,0,,,1,1,1,1,0,1,,0,0,0,,,1,0,1,1,1,1,1,1,1,1,,,1,,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,,,0,0,,0,1,1,,0,1,,0,0,0,0,0,,,0,0,,0,0,1,0,0,0,1,,1,,1,
RIAIL,2,137,3,0.278045423,0.721954577,-0.95417773,1,,1,0,0,,0,0,0,0,0,0,0,,,0,1,1,0,1,0,1,1,0,0,0,,1,0,1,0,0,0,,1,0,,1,,1,1,0,,,,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,,,,,0,,1,1,0,0,0,1,1,0,,,1,1,1,1,0,1,,0,0,0,,,1,0,1,1,1,1,1,1,1,1,,,1,,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,,,0,0,,0,1,1,,0,1,,0,0,0,0,0,,,0,0,,0,0,1,0,0,0,1,,1,,1,
RIAIL,2,137,5,0.355388813,0.644611187,-0.595434886,1,,1,0,0,,0,0,0,0,0,0,0,,,0,1,1,0,1,0,1,1,0,0,0,,1,0,1,0,0,0,,1,0,,1,,1,1,0,,,,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,,,,,0,,1,1,0,0,0,1,1,0,,,1,1,1,1,0,1,,0,0,0,,,1,0,1,1,1,1,1,1,1,1,,,1,,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,,,0,0,,0,1,1,,0,1,,0,0,0,0,0,,,0,0,,0,0,1,0,0,0,1,,1,,1,
RIAIL,2,138,1,0.511622126,0.488377874,0.046496877,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,1,,,0,0,,,1,,1,0,1,0,1,0,1,,0,,1,0,,1,,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,,,0,1,1,0,0,0,0,0,,1,1,0,1,0,1,1,1,1,0,0,0,1,1,,1,0,1,,1,1,1,1,1,1,1,,,1,,1,,,0,0,1,0,0,1,0,1,,0,1,1,0,1,0,0,1,,0,,1,0,0,1,,,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,,,1,1,0,1
RIAIL,2,138,2,0.819059107,0.180940893,1.509985833,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,1,,,0,0,,,1,,1,0,1,0,1,0,1,,0,,1,0,,1,,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,,,0,1,1,0,0,0,0,0,,1,1,0,1,0,1,1,1,1,0,0,0,1,1,,1,0,1,,1,1,1,1,1,1,1,,,1,,1,,,0,0,1,0,0,1,0,1,,0,1,1,0,1,0,0,1,,0,,1,0,0,1,,,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,,,1,1,0,1
RIAIL,2,138,3,0.703007519,0.296992481,0.861660764,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,1,,,0,0,,,1,,1,0,1,0,1,0,1,,0,,1,0,,1,,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,,,0,1,1,0,0,0,0,0,,1,1,0,1,0,1,1,1,1,0,0,0,1,1,,1,0,1,,1,1,1,1,1,1,1,,,1,,1,,,0,0,1,0,0,1,0,1,,0,1,1,0,1,0,0,1,,0,,1,0,0,1,,,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,,,1,1,0,1
